state,number of graduates,Population,% graduate
Massachusetts,2096,6605058.0,0.03173325654369727
Massachusetts,4134,6605058.0,0.06258839816395254
Massachusetts,5556,6605058.0,0.0841173537007548
Michigan,1649,9886095.0,0.01667999346556957
Michigan,1307,9886095.0,0.01322058912037564
Michigan,1419,9886095.0,0.014353493467339735
Michigan,1712,9886095.0,0.017317252160736873
Michigan,1905,9886095.0,0.019269489115773215
Michigan,1863,9886095.0,0.01884464998566168
Michigan,2815,9886095.0,0.02847433693485648
Michigan,4948,9886095.0,0.050050095614092314
Michigan,2305,9886095.0,0.02331557606921641
Michigan,3959,9886095.0,0.04004614562170402
Michigan,20534,9886095.0,0.2077058737550064
Michigan,9683,9886095.0,0.09794564992547614
Michigan,457,9886095.0,0.00462265434430885
Michigan,584,9886095.0,0.005907286952027064
Michigan,1363,9886095.0,0.013787041293857686
Michigan,7356,9886095.0,0.07440753907382035
Michigan,10272,9886095.0,0.10390351296442124
Michigan,2888,9886095.0,0.029212747803859865
Michigan,19189,9886095.0,0.19410090637405367
Michigan,13477,9886095.0,0.13632278467888484
Michigan,1221,9886095.0,0.012350680425385351
Michigan,1684,9886095.0,0.01703402607399585
Michigan,1099,9886095.0,0.011116623904585177
Michigan,579,9886095.0,0.0058567108651090246
Michigan,2200,9886095.0,0.02225347824393757
Michigan,16590,9886095.0,0.16781145639405648
Michigan,21235,9886095.0,0.21479664114091562
Michigan,194,9886095.0,0.0019623521724199495
Michigan,13836,9886095.0,0.1399541477196001
Michigan,3388,9886095.0,0.03427035649566386
Michigan,343,9886095.0,0.0034695195625775396
Michigan,5665,9886095.0,0.057302706478139245
Michigan,1458,9886095.0,0.014747986945300443
Michigan,10192,9886095.0,0.1030942955737326
Michigan,6123,9886095.0,0.061935476039831704
Michigan,1805,9886095.0,0.018257967377412414
Michigan,4230,9886095.0,0.04278736953266178
Michigan,2429,9886095.0,0.0245698630247838
Michigan,17562,9886095.0,0.17764344769092347
Michigan,3033,9886095.0,0.030679454324483026
Michigan,23446,9886095.0,0.23716138677607285
Michigan,3352,9886095.0,0.03390620866985397
Michigan,1041,9886095.0,0.010529941296335915
Michigan,1117,9886095.0,0.011298697817490122
Michigan,28283,9886095.0,0.28608869326058467
Michigan,37985,9886095.0,0.3842265323163494
Michigan,5617,9886095.0,0.05681717604372606
Michigan,7144,9886095.0,0.07226311298849546
Michigan,7143,9886095.0,0.07225299777111185
Michigan,4552,9886095.0,0.046044469530183554
Michigan,3777,9886095.0,0.03820517605788736
Michigan,1944,9886095.0,0.019663982593733927
Michigan,4005,9886095.0,0.040511445621349985
Michigan,4879,9886095.0,0.049352145614623366
Michigan,2790,9886095.0,0.028221456500266286
Michigan,8221,9886095.0,0.08315720211064126
Michigan,4724,9886095.0,0.04778428692016413
Michigan,2964,9886095.0,0.02998150432501407
Michigan,26405,9886095.0,0.2670923150141689
Michigan,16594,9886095.0,0.16785191726359094
Michigan,1119,9886095.0,0.011318928252257337
Michigan,288,9886095.0,0.0029131826064791003
Michigan,264,9886095.0,0.0026704173892725088
Michigan,9163,9886095.0,0.09268573688599999
Michigan,12385,9886095.0,0.12527696729598492
Michigan,2424,9886095.0,0.02451928693786576
Michigan,4324,9886095.0,0.04373819996672093
Michigan,2802,9886095.0,0.028342839108869578
Michigan,2968,9886095.0,0.030021965194548507
Michigan,525,9886095.0,0.0053104891263941936
Michigan,12327,9886095.0,0.12469028468773564
Michigan,18119,9886095.0,0.1832776237735931
Michigan,18602,9886095.0,0.18816327376987577
Michigan,1487,9886095.0,0.015041328249425077
Michigan,19198,9886095.0,0.19419194333050613
Minnesota,149,5347740.0,0.002786223713194733
Minnesota,2845,5347740.0,0.05320004338281218
Minnesota,2249,5347740.0,0.04205514853003325
Minnesota,9320,5347740.0,0.17427922823473094
Minnesota,2716,5347740.0,0.050787809429777814
Minnesota,3308,5347740.0,0.061857906330524674
Minnesota,1216,5347740.0,0.022738577417750303
Minnesota,4727,5347740.0,0.0883924798139027
Minnesota,579,5347740.0,0.010827003556642619
Minnesota,3280,5347740.0,0.06133432066630015
Minnesota,4350,5347740.0,0.08134277283487978
Minnesota,2045,5347740.0,0.038240452976397506
Minnesota,2531,5347740.0,0.047328404148294416
Minnesota,2206,5347740.0,0.04125107054568846
Minnesota,3128,5347740.0,0.05849199848908137
Minnesota,763,5347740.0,0.014267709350117994
Minnesota,5394,5347740.0,0.10086503831525093
Minnesota,201,5347740.0,0.003758597089611687
Minnesota,6464,5347740.0,0.12087349048383056
Minnesota,898,5347740.0,0.01679214023120047
Minnesota,3231,5347740.0,0.06041804575390725
Minnesota,2449,5347740.0,0.045795046131636916
Minnesota,2164,5347740.0,0.04046569204935169
Minnesota,6402,5347740.0,0.11971412222733342
Minnesota,1376,5347740.0,0.025730495499033234
Minnesota,5944,5347740.0,0.11114975671966101
Minnesota,1248,5347740.0,0.023336961034006887
Minnesota,1161,5347740.0,0.021710105577309294
Minnesota,2039,5347740.0,0.03812825604834939
Minnesota,3410,5347740.0,0.06376525410734253
Minnesota,13467,5347740.0,0.251826005003983
Minnesota,1122,5347740.0,0.020980825544996577
Minnesota,1425,5347740.0,0.026646770411426136
Minnesota,7647,5347740.0,0.14299498479731623
Minnesota,34449,5347740.0,0.6441786623882239
Minnesota,2839,5347740.0,0.053087846454764075
Minnesota,235,5347740.0,0.00439437968188431
Minnesota,688,5347740.0,0.012865247749516617
Minnesota,9691,5347740.0,0.18121673828570575
Minnesota,262,5347740.0,0.0048992658581008056
Minnesota,101,5347740.0,0.0018886482888098525
Minnesota,10079,5347740.0,0.18847213963281684
Minnesota,1946,5347740.0,0.036389203663603695
Minnesota,947,5347740.0,0.017708415143593368
Minnesota,6163,5347740.0,0.11524494459341703
Minnesota,7562,5347740.0,0.1414055283166347
Minnesota,371,5347740.0,0.006937510050974804
Minnesota,237,5347740.0,0.004431778657900346
Minnesota,9508,5347740.0,0.17779473198023837
Minnesota,1301,5347740.0,0.02432803389843186
Minnesota,3792,5347740.0,0.07090845852640554
Minnesota,3149,5347740.0,0.05888468773724975
Minnesota,113,5347740.0,0.0021130421449060727
Minnesota,143,5347740.0,0.002674026785146623
Minnesota,1098,5347740.0,0.020532037832804138
Minnesota,315,5347740.0,0.005890338722525777
Minnesota,6057,5347740.0,0.1132627988645671
Minnesota,2051,5347740.0,0.03835264990444562
Minnesota,4946,5347740.0,0.09248766768765872
Minnesota,15134,5347740.0,0.28299805151334956
Minnesota,1871,5347740.0,0.03498674206300231
Minnesota,1932,5347740.0,0.03612741083149144
Minnesota,3125,5347740.0,0.05843590002505731
Minnesota,1139,5347740.0,0.021298716841132888
Minnesota,2917,5347740.0,0.054546406519389495
Minnesota,6321,5347740.0,0.11819946369868393
Minnesota,3559,5347740.0,0.06655147782053727
Minnesota,5485,5347740.0,0.1025666917239806
Minnesota,6740,5347740.0,0.1260345491740436
Minnesota,6467,5347740.0,0.12092958894785462
Minnesota,711,5347740.0,0.013295335973701038
Minnesota,1071,5347740.0,0.020027151656587645
Minnesota,3766,5347740.0,0.07042227183819706
Minnesota,2207,5347740.0,0.04126977003369647
Minnesota,8253,5347740.0,0.15432687453017538
Minnesota,10073,5347740.0,0.18835994270476875
Mississippi,3157,2976872.0,0.10605091518882909
Mississippi,2749,2976872.0,0.0923452536756703
Mississippi,520,2976872.0,0.017467999967751384
Mississippi,2073,2976872.0,0.0696368537175935
Mississippi,485,2976872.0,0.016292269200691194
Mississippi,3157,2976872.0,0.10605091518882909
Mississippi,2638,2976872.0,0.08861650752870799
Mississippi,2572,2976872.0,0.08639941522510877
Mississippi,4364,2976872.0,0.14659683049859046
Mississippi,11893,2976872.0,0.39951331464705236
Mississippi,5911,2976872.0,0.1985641304026508
Mississippi,5693,2976872.0,0.19124100733924737
Mississippi,6903,2976872.0,0.23188769957189964
Mississippi,4443,2976872.0,0.14925062280138346
Mississippi,3713,2976872.0,0.12472823823127094
Mississippi,744,2976872.0,0.024992676876936595
Mississippi,2950,2976872.0,0.09909730750935883
Mississippi,16677,2976872.0,0.5602189143503651
Mississippi,2429,2976872.0,0.08159571523397714
Mississippi,1926,2976872.0,0.0646987844959407
Mississippi,2905,2976872.0,0.09758565366599571
Mississippi,10106,2976872.0,0.3394838609117221
Mississippi,16399,2976872.0,0.5508802528291441
Mississippi,3271,2976872.0,0.10988043825868228
Mississippi,7871,2976872.0,0.26440505335802145
Mississippi,5170,2976872.0,0.1736722304486051
Mississippi,922,2976872.0,0.030972107635128417
Mississippi,2021,2976872.0,0.06789005372081836
Mississippi,12475,2976872.0,0.4190640376878818
Mississippi,878,2976872.0,0.029494046099395606
Mississippi,2257,2976872.0,0.07581783832156706
Missouri,277,6007182.0,0.004611147123559765
Missouri,1401,6007182.0,0.02332208346609109
Missouri,602,6007182.0,0.010021337791996314
Missouri,305,6007182.0,0.005077255858071223
Missouri,832,6007182.0,0.013850088111197562
Missouri,272,6007182.0,0.0045279134209684335
Missouri,302,6007182.0,0.005027315636516423
Missouri,1107,6007182.0,0.018427941753720797
Missouri,9974,6007182.0,0.1660345899291881
Kansas,66,2868107.0,0.002301169377572036
Missouri,15998,6007182.0,0.2663145548112243
Missouri,99,6007182.0,0.001648027311308364
Missouri,277,6007182.0,0.004611147123559765
Missouri,5845,6007182.0,0.09730019832926654
Missouri,830,6007182.0,0.013816794630161031
Missouri,4231,6007182.0,0.07043235913278473
Missouri,3900,6007182.0,0.06492228802123858
Missouri,555,6007182.0,0.009238940987637799
Missouri,2077,6007182.0,0.03457528005643911
Missouri,1328,6007182.0,0.022106871408257647
Missouri,14798,6007182.0,0.24633846618930472
Missouri,1198,6007182.0,0.01994279514088303
Missouri,1298,6007182.0,0.02160746919270966
Missouri,372,6007182.0,0.006192587472795064
Missouri,5194,6007182.0,0.08646317025187518
Missouri,739,6007182.0,0.012301941242998798
Missouri,2892,6007182.0,0.04814237357882615
Missouri,8453,6007182.0,0.14071489760090505
Missouri,1294,6007182.0,0.021540882230636594
Missouri,19234,6007182.0,0.32018340712833404
Missouri,2829,6007182.0,0.04709362892617537
Missouri,137,6007182.0,0.0022806034510024836
Missouri,179,6007182.0,0.002979766552769668
Missouri,261,6007182.0,0.004344799275267505
Missouri,4508,6007182.0,0.0750435062563445
Illinois,298,12848554.0,0.002319327139847799
Missouri,3950,6007182.0,0.06575462504715189
Missouri,553,6007182.0,0.009205647506601265
Missouri,5587,6007182.0,0.09300533927555382
Missouri,108,6007182.0,0.0017978479759727605
Missouri,1656,6007182.0,0.027567002298249
Missouri,5616,6007182.0,0.09348809475058355
Missouri,26928,6007182.0,0.448263428675875
Missouri,10227,6007182.0,0.17024621528030948
Missouri,6145,6007182.0,0.10229422048474643
Missouri,13569,6007182.0,0.22587962209235546
Missouri,5710,6007182.0,0.09505288835930058
Missouri,5898,6007182.0,0.09818247557673465
Missouri,5542,6007182.0,0.09225623595223184
Missouri,751,6007182.0,0.012501702129217994
Missouri,1513,6007182.0,0.025186518404136916
Missouri,10198,6007182.0,0.16976345980527976
Missouri,172,6007182.0,0.0028632393691418036
Missouri,2097,6007182.0,0.034908214866804434
Missouri,2241,6007182.0,0.037305345501434786
Missouri,303,6007182.0,0.005043962377034689
Missouri,12567,6007182.0,0.2091995880930526
Missouri,245,6007182.0,0.0040784514269752445
Missouri,24005,6007182.0,0.3996050061409826
Missouri,2962,6007182.0,0.04930764541510479
Missouri,2123,6007182.0,0.03534103012027936
Missouri,295,6007182.0,0.004910788452888559
Missouri,5185,6007182.0,0.08631334958721078
Missouri,647,6007182.0,0.010770441115318297
Missouri,10605,6007182.0,0.17653868319621413
Missouri,18027,6007182.0,0.30009079132278665
Missouri,4399,6007182.0,0.07322901153985346
Missouri,1774,6007182.0,0.02953131767940442
Missouri,7336,6007182.0,0.1221204884420016
Missouri,3528,6007182.0,0.058729700548443516
Missouri,851,6007182.0,0.014166376181044623
Missouri,1026,6007182.0,0.017079555771741223
Missouri,1044,6007182.0,0.01737919710107002
Missouri,1002,6007182.0,0.016680033999302835
Montana,450,998554.0,0.04506516422747293
Montana,913,998554.0,0.09143221097707285
Montana,1431,998554.0,0.1433072222433639
Montana,372,998554.0,0.037253869094710956
Montana,201,998554.0,0.02012910668827124
Montana,4465,998554.0,0.4471465739459258
Montana,2216,998554.0,0.22192089761795555
Montana,139,998554.0,0.013920128505819416
Montana,405,998554.0,0.04055864780472564
Montana,1875,998554.0,0.18777151761447053
Montana,1046,998554.0,0.10475147062652597
Montana,1430,998554.0,0.14320707743396952
Montana,329,998554.0,0.03294764229075243
Montana,422,998554.0,0.04226110956443017
Montana,1844,998554.0,0.1846670285232446
Montana,13174,998554.0,1.3193077189616185
Montana,12254,998554.0,1.227174494318785
Montana,1250,998554.0,0.12518101174298035
Montana,988,998554.0,0.09894307168165166
Montana,840,998554.0,0.0841216398912828
Montana,1455,998554.0,0.14571069766882913
Nebraska,6202,1841625.0,0.33676780017647456
Nebraska,780,1841625.0,0.0423538994094889
Nebraska,627,1841625.0,0.034046019140704535
Nebraska,6906,1841625.0,0.37499490938709024
Nebraska,2432,1841625.0,0.1320572863639449
Nebraska,1508,1841625.0,0.08188420552501188
Nebraska,4076,1841625.0,0.2213262743500984
Nebraska,1113,1841625.0,0.06043575646507839
Nebraska,410,1841625.0,0.022262947125500577
Nebraska,1118,1841625.0,0.060707255820267425
Nebraska,5502,1841625.0,0.29875789045001017
Nebraska,472,1841625.0,0.025629539129844565
Nebraska,742,1841625.0,0.04029050431005226
Nebraska,15752,1841625.0,0.8553315685875246
Nebraska,2491,1841625.0,0.13526097875517545
Nebraska,1192,1841625.0,0.06472544627706509
Nebraska,150,1841625.0,0.008144980655670942
Nebraska,12335,1841625.0,0.6697889092513405
Nebraska,728,1841625.0,0.039530306115522974
Nebraska,199,1841625.0,0.010805674336523451
Nebraska,1927,1841625.0,0.1046358514898527
Nebraska,19376,1841625.0,1.0521143012285346
Nebraska,5145,1841625.0,0.27937283648951333
Nebraska,2158,1841625.0,0.11717912169958596
Nebraska,735,1841625.0,0.03991040521278762
Nebraska,9751,1841625.0,0.5294780424896491
Nebraska,821,1841625.0,0.04458019412203896
Nebraska,330,1841625.0,0.017918957442476076
Nebraska,300,1841625.0,0.016289961311341885
Nebraska,2991,1841625.0,0.1624109142740786
Nebraska,1960,1841625.0,0.10642774723410031
Nebraska,459,1841625.0,0.024923640806353085
Nevada,556,2730066.0,0.020365808006106812
Nevada,34177,2730066.0,1.2518744968070368
Nevada,1097,2730066.0,0.04018217874586182
Nevada,915,2730066.0,0.03351567324745995
Nevada,23097,2730066.0,0.8460235027285055
Nevada,15694,2730066.0,0.5748578972083459
Nevada,3164,2730066.0,0.11589463404914022
Nevada,374,2730066.0,0.013699302507704942
Nevada,529,2730066.0,0.019376820926673567
Nevada,11204,2730066.0,0.41039300881370633
Nevada,3975,2730066.0,0.14560087558322765
New Hampshire,1409,1319171.0,0.1068095038474921
New Hampshire,632,1319171.0,0.047908876104765796
New Hampshire,4276,1319171.0,0.32414296554426986
New Hampshire,1671,1319171.0,0.12667046197953108
New Hampshire,2284,1319171.0,0.1731390395938055
New Hampshire,87,1319171.0,0.006595050982776305
New Hampshire,1478,1319171.0,0.1120400615234871
New Hampshire,18083,1319171.0,1.3707851370292403
New Hampshire,12516,1319171.0,0.948777679315267
New Hampshire,4799,1319171.0,0.3637890766246378
New Hampshire,833,1319171.0,0.06314571803049036
New Hampshire,4065,1319171.0,0.30814807178144454
New Hampshire,4288,1319171.0,0.32505262774879073
New Hampshire,937,1319171.0,0.0710294571363379
New Hampshire,987,1319171.0,0.07481971632184152
New Hampshire,1181,1319171.0,0.08952592196159558
New Hampshire,2898,1319171.0,0.21968342239178998
New Hampshire,2242,1319171.0,0.16995522187798245
New Hampshire,2122,1319171.0,0.16085859983277376
New Hampshire,1591,1319171.0,0.1206060472827253
New Hampshire,1923,1319171.0,0.14577336827446935
New Hampshire,131,1319171.0,0.009930479066019493
New Hampshire,1723,1319171.0,0.13061233153245486
New Jersey,7254,8832406.0,0.0821293767519292
New Jersey,15882,8832406.0,0.17981510360823538
New Jersey,3671,8832406.0,0.0415628538814905
New Jersey,1972,8832406.0,0.022326872202206284
New Jersey,14360,8832406.0,0.1625831058943622
New Jersey,9570,8832406.0,0.10835099745188344
New Jersey,1578,8832406.0,0.01786602653908799
New Jersey,13301,8832406.0,0.15059316793181837
New Jersey,1708,8832406.0,0.01933787916905088
New Jersey,8447,8832406.0,0.09563645511766555
New Jersey,3919,8832406.0,0.044370695821727396
New Jersey,1493,8832406.0,0.01690366135795841
New Jersey,12175,8832406.0,0.13784465976767826
New Jersey,6108,8832406.0,0.06915442972164097
New Jersey,1621,8832406.0,0.018352870101306484
New Jersey,2274,8832406.0,0.025746099081043153
New Jersey,1567,8832406.0,0.017741485162706516
New Jersey,10951,8832406.0,0.12398660115941229
New Jersey,6720,8832406.0,0.07608345902577396
New Jersey,1034,8832406.0,0.01170688937985867
New Jersey,9036,8832406.0,0.10230507972572818
New Jersey,6437,8832406.0,0.07287934906977782
New Jersey,12078,8832406.0,0.13674643126685979
New Jersey,8501,8832406.0,0.09624784005626554
New Jersey,12602,8832406.0,0.14267912955994097
New Jersey,4607,8832406.0,0.0521601928172233
New Jersey,15431,8832406.0,0.1747089071765949
New Jersey,7317,8832406.0,0.08284265918029583
New Jersey,9477,8832406.0,0.1072980567242946
New Jersey,9129,8832406.0,0.10335802045331702
New Jersey,5323,8832406.0,0.060266704225326595
New Jersey,239,8832406.0,0.002705944450470234
New Jersey,5614,8832406.0,0.063561389727782
New Jersey,4425,8832406.0,0.05009959913527526
New Jersey,4842,8832406.0,0.05482084949446391
New Jersey,33901,8832406.0,0.38382520006439924
New Jersey,7217,8832406.0,0.08171046484955514
New Jersey,2484,8832406.0,0.028123707175598586
New Jersey,1240,8832406.0,0.01403920970118448
New Jersey,5839,8832406.0,0.06610882697194853
New Jersey,987,8832406.0,0.011174758044410548
New Jersey,8405,8832406.0,0.09516093349875447
New Jersey,2691,8832406.0,0.0304673494402318
New Jersey,7539,8832406.0,0.08535613059454014
New Jersey,6653,8832406.0,0.07532488882417769
New Jersey,11969,8832406.0,0.13551233944635246
New Jersey,10027,8832406.0,0.11352512554336837
New Mexico,28891,2069706.0,1.3958987411738673
New Mexico,1956,2069706.0,0.09450617623952387
New Mexico,8837,2069706.0,0.4269688545136362
New Mexico,3596,2069706.0,0.1737444835160163
New Mexico,4567,2069706.0,0.22065935934862246
New Mexico,3883,2069706.0,0.18761118728940246
New Mexico,392,2069706.0,0.018939888080722576
New Mexico,2396,2069706.0,0.11576523428931453
New Mexico,2320,2069706.0,0.1120932151716234
New Mexico,470,2069706.0,0.02270853928045819
New Mexico,2675,2069706.0,0.1292454097345227
New Mexico,1604,2069706.0,0.07749892979969136
New Mexico,744,2069706.0,0.03594713452055509
New Mexico,22416,2069706.0,1.083052375554789
New Mexico,2458,2069706.0,0.11876082883269411
New Mexico,1861,2069706.0,0.08991615234240999
New Mexico,970,2069706.0,0.046866559791583925
New Mexico,13582,2069706.0,0.6562284691642195
New Mexico,2245,2069706.0,0.10846951209495453
New Mexico,1653,2069706.0,0.07986641580978168
New Mexico,8938,2069706.0,0.43184877465688365
New Mexico,6265,2069706.0,0.3026999970044054
New Mexico,826,2069706.0,0.03990904988437972
New Mexico,318,2069706.0,0.015364501045075966
New Mexico,530,2069706.0,0.02560750174179328
New Mexico,1802,2069706.0,0.08706550592209715
New Mexico,697,2069706.0,0.033676280592509274
New Mexico,2849,2069706.0,0.13765240087239444
New York,1724,19487053.0,0.008846899528625494
New York,5040,19487053.0,0.025863325768139492
New York,4230,19487053.0,0.02170671984111707
New York,557,19487053.0,0.0028583080263598604
New York,580,19487053.0,0.0029763351082382748
New York,1078,19487053.0,0.005531878011518725
New York,1960,19487053.0,0.010057960020943137
New York,216,19487053.0,0.0011084282472059782
New York,408,19487053.0,0.0020936978002779588
New York,1365,19487053.0,0.007004650728871112
New York,2014,19487053.0,0.01033506708274463
New York,2489,19487053.0,0.012772582904146667
New York,4596,19487053.0,0.023584889926660538
New York,269,19487053.0,0.0013804036967518896
New York,1050,19487053.0,0.005388192868362394
New York,796,19487053.0,0.004084763355444254
New York,1886,19487053.0,0.009678220714029977
New York,5894,19487053.0,0.03024572263440757
New York,413,19487053.0,0.002119355861555875
New York,452,19487053.0,0.002319488739523621
New York,522,19487053.0,0.0026787015974144477
New York,740,19487053.0,0.0037973930691315924
New York,389,19487053.0,0.0019961971674218775
New York,56,19487053.0,0.00028737028631266103
New York,3084,19487053.0,0.015825892196218688
New York,592,19487053.0,0.0030379144553052736
New York,4410,19487053.0,0.022630410047122056
New York,1077,19487053.0,0.0055267463992631416
New York,650,19487053.0,0.0033355479661291015
New York,3110,19487053.0,0.015959314114863853
New York,1990,19487053.0,0.010211908388610634
New York,2890,19487053.0,0.01483035941863554
New York,911,19487053.0,0.004674898764836325
New York,7970,19487053.0,0.040898949676998364
New York,2118,19487053.0,0.010868754757325287
New York,887,19487053.0,0.004551740070702327
New York,868,19487053.0,0.004454239437846246
New York,14393,19487053.0,0.07385929519460947
New York,4929,19487053.0,0.025293716807769755
New York,336,19487053.0,0.001724221717875966
New York,2814,19487053.0,0.014440356887211216
New York,14082,19487053.0,0.07226336378312309
New York,24186,19487053.0,0.12411317401353607
New York,11368,19487053.0,0.05833616812147018
New York,13596,19487053.0,0.06976940022690963
New York,13465,19487053.0,0.06909715902142823
New York,12501,19487053.0,0.064150284807046
New York,7006,19487053.0,0.035952075462616126
New York,16689,19487053.0,0.08564147693342858
New York,13217,19487053.0,0.06782451918204359
New York,18634,19487053.0,0.09562246277053796
New York,19564,19487053.0,0.10039486216823036
New York,9886,19487053.0,0.05073111875869584
New York,6477,19487053.0,0.0332374525794126
New York,16860,19487053.0,0.08651898262913331
New York,15351,19487053.0,0.0787753797354582
New York,16291,19487053.0,0.08359909525570644
New York,8261,19487053.0,0.04239224884337308
New York,2023,19487053.0,0.01038125159304488
New York,2156,19487053.0,0.01106375602303745
New York,1527,19487053.0,0.007835971914275597
New York,2314,19487053.0,0.011874550759419601
New York,10232,19487053.0,0.052506656599127635
New York,123,19487053.0,0.0006311883074367376
New York,431,19487053.0,0.0022117248821563735
New York,1408,19487053.0,0.007225310055861192
New York,13649,19487053.0,0.07004137567645555
New York,9566,19487053.0,0.0490890028369092
New York,6389,19487053.0,0.032785870700921274
New York,760,19487053.0,0.0039000253142432565
New York,8345,19487053.0,0.042823304272842075
New York,2781,19487053.0,0.01427101368277697
New York,7079,19487053.0,0.036326683157273706
New York,1926,19487053.0,0.009883485204253306
New York,1618,19487053.0,0.008302948629533671
New York,396,19487053.0,0.0020321184532109604
New York,3212,19487053.0,0.016482738564933343
New York,1020,19487053.0,0.005234244500694898
New York,2368,19487053.0,0.012151657821221094
New York,6826,19487053.0,0.035028385256611144
New York,1081,19487053.0,0.005547272848285474
New York,12841,19487053.0,0.06589503297394429
New York,103,19487053.0,0.000528556062325073
New York,3539,19487053.0,0.01816077577250906
New York,95,19487053.0,0.00048750316428040707
New York,6234,19487053.0,0.03199047080130587
New York,5178,19487053.0,0.02657148825940998
New York,275,19487053.0,0.001411193370285389
New York,3931,19487053.0,0.02017236777669769
New York,163,19487053.0,0.000836452797660067
New York,581,19487053.0,0.002981466720493858
New York,274,19487053.0,0.0014060617580298057
New York,120,19487053.0,0.0006157934706699879
New York,1830,19487053.0,0.009390850427717316
New York,1513,19487053.0,0.007764129342697431
New York,2785,19487053.0,0.014291540131799303
New York,5006,19487053.0,0.02568885095144966
New York,7983,19487053.0,0.04096566063632095
New York,446,19487053.0,0.0022886990659901217
New York,148,19487053.0,0.0007594786138263184
New York,782,19487053.0,0.004012920783866088
New York,3403,19487053.0,0.017462876505749743
New York,377,19487053.0,0.0019346178203548787
New York,1719,19487053.0,0.008821241467347578
New York,880,19487053.0,0.004515818784913244
New York,5566,19487053.0,0.028562553814576272
New York,1833,19487053.0,0.009406245264484065
New York,1727,19487053.0,0.008862294365392242
New York,123,19487053.0,0.0006311883074367376
New York,8154,19487053.0,0.04184316633202568
New York,207,19487053.0,0.0010622437369057292
New York,904,19487053.0,0.004638977479047242
New York,160,19487053.0,0.0008210579608933171
New York,7433,19487053.0,0.038143273895750174
New York,3375,19487053.0,0.01731919136259341
New York,6794,19487053.0,0.03486417366443248
New York,16458,19487053.0,0.08445607450238884
New York,2203,19487053.0,0.011304941799049862
New York,1669,19487053.0,0.008564660854568416
New York,23318,19487053.0,0.11965893457568982
New York,2034,19487053.0,0.010437699327856294
New York,3225,19487053.0,0.016549449524255924
New York,6777,19487053.0,0.03477693625608757
New York,22615,19487053.0,0.1160514111600148
New York,6630,19487053.0,0.03402258925451683
New York,2896,19487053.0,0.014861149092169042
New York,2088,19487053.0,0.01071480638965779
New York,4456,19487053.0,0.022866464210878883
New York,451,19487053.0,0.002314357127268038
New York,1831,19487053.0,0.009395982039972899
New York,12834,19487053.0,0.06585911168815521
New York,7029,19487053.0,0.03607010254449454
New York,8289,19487053.0,0.04253593398652942
New York,981,19487053.0,0.005034111622727151
New York,726,19487053.0,0.003725550497553427
New York,2155,19487053.0,0.011058624410781866
New York,395,19487053.0,0.0020269868409553767
New York,3311,19487053.0,0.016990768178236082
New York,884,19487053.0,0.004536345233935577
New York,166,19487053.0,0.0008518476344268167
New York,263,19487053.0,0.0013496140232183902
New York,269,19487053.0,0.0013804036967518896
New York,5452,19487053.0,0.027977550017439783
New York,1315,19487053.0,0.006748070116091951
New York,617,19487053.0,0.003166204761694855
New York,13880,19487053.0,0.07122677810749527
New York,6177,19487053.0,0.03169796890273763
New York,7652,19487053.0,0.0392670969797229
New York,1699,19487053.0,0.008718609222235912
New York,1826,19487053.0,0.009370323978694983
New York,2764,19487053.0,0.014183776274432056
New York,302,19487053.0,0.0015497469011861362
New York,2414,19487053.0,0.012387711984977923
New York,2891,19487053.0,0.014835491030891127
New York,1801,19487053.0,0.009242033672305403
New York,163,19487053.0,0.000836452797660067
New York,1471,19487053.0,0.007548601627962935
New York,6574,19487053.0,0.033735218968204174
New York,190,19487053.0,0.0009750063285608141
New York,3151,19487053.0,0.016169710217342766
New York,2684,19487053.0,0.013773247293985397
New York,4529,19487053.0,0.02324107190553646
New York,159,19487053.0,0.000815926348637734
New York,2959,19487053.0,0.015184440664270786
New York,747,19487053.0,0.003833314354920675
New York,15773,19487053.0,0.08094092010731432
New York,614,19487053.0,0.0031508099249281047
New York,1585,19487053.0,0.008133605425099423
New York,3555,19487053.0,0.018242881568598393
New York,3512,19487053.0,0.01802222224160831
New York,3308,19487053.0,0.016975373341469334
New York,2453,19487053.0,0.012587844862945669
New York,8162,19487053.0,0.041884219230070345
New York,3028,19487053.0,0.015538521909906029
New York,12822,19487053.0,0.0657975323410882
New York,12997,19487053.0,0.06669556448581528
New York,19831,19487053.0,0.10176500264047109
New York,15992,19487053.0,0.08206474319128705
New York,1702,19487053.0,0.008734004059002662
New York,1804,19487053.0,0.009257428509072152
New York,7090,19487053.0,0.03638313089208512
New York,9355,19487053.0,0.04800623265098114
New York,6400,19487053.0,0.03284231843573269
New York,5092,19487053.0,0.02613016960542982
New York,5504,19487053.0,0.028244393854730113
New York,6570,19487053.0,0.033714692519181834
New York,5800,19487053.0,0.029763351082382747
New York,7328,19487053.0,0.03760445460891393
New York,3707,19487053.0,0.019022886631447043
New York,4239,19487053.0,0.021752904351417322
New York,4161,19487053.0,0.02135263859548183
New York,5639,19487053.0,0.028937161509233846
New York,10827,19487053.0,0.055559965891199665
New York,1601,19487053.0,0.008215711221188755
New York,848,19487053.0,0.004351607192734581
New York,15097,19487053.0,0.07747195022254005
New York,321,19487053.0,0.0016472475340422177
New York,3020,19487053.0,0.015497469011861362
New York,5490,19487053.0,0.028172551283151947
